,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,time,num_nodes,num_edges,token
0,0.006263179429075009,0.030982389517368043,0.005602818327908364,0.07474287856154434,0.605919042448423,0.00013547687861271675,0.031572643182355115,0.04253653579225428,0.26750353891428497,0.08532459471093236,2020-10-10,357,398,AAVE
1,0.007547510903215673,0.03213199969049405,0.013517807377542114,0.11527040397884254,0.6277116425830974,0.00043047783039173483,0.033434084212624615,0.047385668884168355,0.24992427514117885,0.08682863587654076,2020-10-11,298,334,AAVE
2,0.007313642756680718,0.029736786816955654,0.02320675105485232,0.14844087348425594,0.6372041420118342,0.0006296348118091507,0.034059499519496286,0.04484273598070635,0.2395278568179674,0.09134144539688152,2020-10-12,316,364,AAVE
3,0.005806136169172419,0.028060926519828343,0.014055328867922571,0.11204126313099859,0.5958714681440447,0.0009022556390977444,0.029784269960998987,0.03982397505007013,0.23866800772315036,0.09998490515518768,2020-10-13,405,475,AAVE
4,0.004397718683432956,0.021325205156178202,0.014033532157260864,0.10742896022934266,0.6646533203125,0.001151252672550847,0.02463235152100585,0.03531867958035606,0.24057062917250444,0.07701211396488604,2020-10-14,540,640,AAVE
5,0.0030961636206143853,0.01570547703211984,0.015115768413008419,0.11188638236293699,0.6695338968893054,0.0007993300852618758,0.021052848088499193,0.029914416866713256,0.19563549119807788,0.08917036752298264,2020-10-15,748,865,AAVE
6,0.003831596170474972,0.018485478684624232,0.011728457398130773,0.09253173974295491,0.6650556975894802,0.0010015977869458422,0.0230211437132336,0.032855433058992925,0.21943747008995806,0.08193399025439069,2020-10-16,622,740,AAVE
7,0.004627918121448647,0.022229258365093707,0.026193470358097163,0.14657832000391785,0.6185806256783724,0.0018789928598271326,0.025268542504430613,0.034816234798626326,0.2412336533149525,0.08670453389867376,2020-10-17,541,676,AAVE
8,0.0046556610138995145,0.020822511631625275,0.022099771869343646,0.13537451547904344,0.6449949564491321,0.0016636763986299136,0.025257436722141438,0.03603900764705956,0.2164268658669883,0.09357312799055913,2020-10-18,517,621,AAVE
9,0.003907622749183033,0.01786429571388845,0.0264917951993816,0.14545228902839394,0.6652637268591491,0.0018686252627754276,0.02232203660724801,0.03349126229921186,0.2079798279546919,0.0884832191166507,2020-10-19,618,745,AAVE
10,0.003304651694360369,0.014677119969276333,0.025577933985711888,0.13992768894173296,0.6870647559334763,0.002119934696264529,0.021361568934174992,0.030590938108522488,0.20167858297449975,0.08576344791219107,2020-10-20,719,853,AAVE
11,0.003768457287797762,0.01614970074072596,0.026607172180669363,0.15017008853684566,0.6807724089312128,0.0011413498364065235,0.023345867490703092,0.03098667035820919,0.22167679283135058,0.07695763948929725,2020-10-21,665,832,AAVE
12,0.003526412748314716,0.015143586470413677,0.02601228632166132,0.1454932353582062,0.6790422525809895,0.0019044716995505447,0.021199726411380012,0.03151070480415308,0.20930590787295966,0.08011262878172651,2020-10-22,694,848,AAVE
13,0.00390967307044149,0.015841733927031233,0.0175683196854118,0.1174023860967038,0.6890780836710427,0.0018131061674389157,0.022748249265521277,0.0321637784101897,0.21881983334096616,0.07129147893604552,2020-10-23,645,812,AAVE
