,DCmean,DCstd,time,token
98,0.0021011621264625446,0.01594576196829561,2021-01-16,AAVE
99,0.0027515271596848263,0.019161032170462344,2021-01-17,AAVE
100,0.002983425414364657,0.020492358686180823,2021-01-18,AAVE
101,0.003177000708812885,0.01905476650189729,2021-01-19,AAVE
102,0.0035612351808746237,0.021353231686807105,2021-01-20,AAVE
103,0.003659460146710078,0.020448414995441682,2021-01-21,AAVE
104,0.003420492919192019,0.021185316017761087,2021-01-22,AAVE
105,0.0029856377402023974,0.01931156959642554,2021-01-23,AAVE
106,0.0016690789624831063,0.015445078533445109,2021-01-24,AAVE
107,0.0023266367812275557,0.015554294299674662,2021-01-25,AAVE
108,0.0025881683731512855,0.017413262022687292,2021-01-26,AAVE
109,0.0024018632066048697,0.01605828488781144,2021-01-27,AAVE
110,0.002066606036984109,0.013974921642521761,2021-01-28,AAVE
111,0.0024909420289855274,0.015214962427515208,2021-01-29,AAVE
112,0.0017779186727691762,0.012871895226795809,2021-01-30,AAVE
113,0.002187645052572086,0.014364488432238334,2021-01-31,AAVE
114,0.0028513093652907293,0.017777395409410694,2021-02-01,AAVE
115,0.002669786134093067,0.017233187931156017,2021-02-02,AAVE
116,0.0019383769709243575,0.01321770061652025,2021-02-03,AAVE
117,0.001503491399005362,0.01309599614019749,2021-02-04,AAVE
118,0.00173793085665299,0.013019827508457572,2021-02-05,AAVE
119,0.001883414677407018,0.014581859046594212,2021-02-06,AAVE
120,0.002047837770607092,0.014805296742018711,2021-02-07,AAVE
121,0.0022257250945775507,0.015564731878732113,2021-02-08,AAVE
122,0.0023878383388950377,0.015584990308570568,2021-02-09,AAVE
123,0.0020867665477009175,0.01420327108743878,2021-02-10,AAVE
124,0.0020461238729555043,0.013261772489954152,2021-02-11,AAVE
125,0.0019984466537281208,0.01363470863818254,2021-02-12,AAVE
126,0.002439685551639992,0.015291406069812602,2021-02-13,AAVE
127,0.002226511832174089,0.014382310763234448,2021-02-14,AAVE
128,0.0027087019272088422,0.016744874040713956,2021-02-15,AAVE
129,0.002471815277024172,0.014640433792166294,2021-02-16,AAVE
130,0.002542342634207425,0.015959729262836547,2021-02-17,AAVE
131,0.0028300068022013855,0.016143638788041474,2021-02-18,AAVE
132,0.0026039791681666765,0.01584212582849899,2021-02-19,AAVE
133,0.0024997420286864136,0.014620703387078469,2021-02-20,AAVE
134,0.0026300146434111516,0.014410589420316061,2021-02-21,AAVE
135,0.0029687962141378404,0.016284642708389797,2021-02-22,AAVE
136,0.0027943013906997077,0.016317137770102894,2021-02-23,AAVE
137,0.002987767066914673,0.016110704658274806,2021-02-24,AAVE
138,0.0033304463085161023,0.016457718425403764,2021-02-25,AAVE
139,0.0031772883990330725,0.016582645463169815,2021-02-26,AAVE
140,0.0028673986635245037,0.014974167399767578,2021-02-27,AAVE
141,0.0028188305823266917,0.014951953152993214,2021-02-28,AAVE
142,0.002990140013306121,0.0159494032512302,2021-03-01,AAVE
143,0.002958349552355005,0.01544216085782685,2021-03-02,AAVE
144,0.0037501962311981413,0.01728116523427188,2021-03-03,AAVE
145,0.0036217415418746462,0.0171906525159732,2021-03-04,AAVE
146,0.003956551328413771,0.018798804025500743,2021-03-05,AAVE
147,0.0036966718124338666,0.016996364758515327,2021-03-06,AAVE
148,0.00319809633104936,0.01729355369000312,2021-03-07,AAVE
149,0.0037758322911083365,0.018224426955552906,2021-03-08,AAVE
150,0.003646997529453287,0.01766738530908971,2021-03-09,AAVE
151,0.0031112340660977567,0.015470188857852753,2021-03-10,AAVE
152,0.0043618793185903094,0.018817494244781317,2021-03-11,AAVE
153,0.004002692329724512,0.01762645133628488,2021-03-12,AAVE
154,0.0036282693377851912,0.01802935502542344,2021-03-13,AAVE
155,0.00431010488982196,0.018674299016627035,2021-03-14,AAVE
156,0.003837113526327414,0.017577821572686763,2021-03-15,AAVE
157,0.0018234801836403672,0.018456842712259003,2021-03-16,AAVE
158,0.003169432379255255,0.017919186355002524,2021-03-17,AAVE
159,0.003101621475237812,0.017882901928296738,2021-03-18,AAVE
160,0.0025212732429877134,0.019461631651345228,2021-03-19,AAVE
161,0.004546862755817973,0.019454788317244693,2021-03-20,AAVE
162,0.005219410829971865,0.02044082253410719,2021-03-21,AAVE
163,0.004227311643835573,0.017790315478056738,2021-03-22,AAVE
164,0.0021307032397891805,0.01908127518488821,2021-03-23,AAVE
165,0.0027761295244553524,0.020031756122519864,2021-03-24,AAVE
166,0.0031466302776755393,0.020579253280571,2021-03-25,AAVE
167,0.001729114626699914,0.019236245320735677,2021-03-26,AAVE
168,0.001350993143422625,0.018996769913588476,2021-03-27,AAVE
169,0.004508653281053968,0.018844507561695326,2021-03-28,AAVE
170,0.0038541494802837484,0.017975038101043825,2021-03-29,AAVE
171,0.0025264473768758073,0.019600041688617068,2021-03-30,AAVE
172,0.005625879043600576,0.020957332602332273,2021-03-31,AAVE
173,0.005326813596957519,0.01905989151557542,2021-04-01,AAVE
174,0.004289124564630378,0.017795415657213858,2021-04-02,AAVE
175,0.0046425769532511905,0.0179213085233662,2021-04-03,AAVE
176,0.005176296595072478,0.019323583589106803,2021-04-04,AAVE
177,0.005019508594326657,0.018263970452469264,2021-04-05,AAVE
178,0.004100486799559456,0.017232049178856894,2021-04-06,AAVE
179,0.004586461103443648,0.01828796426403952,2021-04-07,AAVE
180,0.005002075329125918,0.019057317259285736,2021-04-08,AAVE
181,0.004815843396677838,0.017931700411643523,2021-04-09,AAVE
182,0.003935584642352888,0.0161210782064332,2021-04-10,AAVE
183,0.0043299450306235185,0.016927588254511124,2021-04-11,AAVE
184,0.003944258057603573,0.017128203866439807,2021-04-12,AAVE
185,0.0035614440895238766,0.0158832039092734,2021-04-13,AAVE
186,0.004107964848653948,0.017568687966976283,2021-04-14,AAVE
187,0.00306656995486786,0.015556634786413346,2021-04-15,AAVE
188,0.005069754062994382,0.020169765599777737,2021-04-16,AAVE
189,0.003960381806681657,0.01717374472199945,2021-04-17,AAVE
190,0.004022852949655315,0.01813153816144945,2021-04-18,AAVE
191,0.005538777870590531,0.020258165087504294,2021-04-19,AAVE
192,0.005898037851781011,0.02098472267668383,2021-04-20,AAVE
193,0.005075459648415217,0.01928493868580891,2021-04-21,AAVE
194,0.0036272878535773692,0.015727909919258223,2021-04-22,AAVE
195,0.004091734037287571,0.01727863098525708,2021-04-23,AAVE
196,0.0028797159343098237,0.015705498961756173,2021-04-24,AAVE
197,0.0030267110981891695,0.015689510299087658,2021-04-25,AAVE
198,0.002611882114455067,0.014461834432737238,2021-04-26,AAVE
199,0.002690997641909273,0.014726851061549598,2021-04-27,AAVE
200,0.0028673462311906155,0.014545001647259663,2021-04-28,AAVE
201,0.002797292323448934,0.014294582160427404,2021-04-29,AAVE
202,0.002558606075338914,0.01722335790466895,2021-04-30,AAVE
203,0.0018634466308884766,0.01379296768881664,2021-05-01,AAVE
204,0.0023183183183183654,0.015567351879772652,2021-05-02,AAVE
205,0.002057807396779285,0.015666516036996335,2021-05-03,AAVE
206,0.002454178713677784,0.01781365059751052,2021-05-04,AAVE
207,0.0024228351113934434,0.01718570883326243,2021-05-05,AAVE
208,0.0023533063744819367,0.01719040692844153,2021-05-06,AAVE
209,0.0026311483287142874,0.018975602164878043,2021-05-07,AAVE
210,0.003063985865408256,0.022716509960844896,2021-05-08,AAVE
211,0.00314581146051656,0.020098864473490824,2021-05-09,AAVE
212,0.0032737324004491605,0.024432885161962355,2021-05-10,AAVE
213,0.00421236163307763,0.026707929283857783,2021-05-11,AAVE
214,0.0022982492199031947,0.018858732037003768,2021-05-12,AAVE
215,0.0018994418169858724,0.014615712372321269,2021-05-13,AAVE
216,0.002247462825170088,0.015974431428992207,2021-05-14,AAVE
217,0.0023241158937512474,0.016604618144330195,2021-05-15,AAVE
218,0.002839872778523043,0.017998991593455162,2021-05-16,AAVE
219,0.002254424144491687,0.01616991339223082,2021-05-17,AAVE
220,0.0017484842038080542,0.014028634681653527,2021-05-18,AAVE
221,0.002342384312120524,0.01774289590310259,2021-05-19,AAVE
222,0.0021951090340972296,0.01626626087807335,2021-05-20,AAVE
223,0.002568557640642937,0.016798132120591093,2021-05-21,AAVE
224,0.002557127312295949,0.01642879016218889,2021-05-22,AAVE
225,0.002576478349942636,0.016332602246829413,2021-05-23,AAVE
226,0.0022443868513136703,0.015301414897306576,2021-05-24,AAVE
227,0.0023224016061743798,0.01561412486585765,2021-05-25,AAVE
228,0.002548576673394502,0.017640212709388967,2021-05-26,AAVE
229,0.0029285469924147313,0.0186020638774315,2021-05-27,AAVE
230,0.003236738363648898,0.0192046809540318,2021-05-28,AAVE
231,0.0012541353888525265,0.01490038572844168,2021-05-29,AAVE
232,0.003048627616153732,0.017651133361390643,2021-05-30,AAVE
233,0.0028965661039777216,0.01715477862466012,2021-05-31,AAVE
234,0.0027612261840958096,0.01701746699905898,2021-06-01,AAVE
235,0.0033190271816880934,0.020132744639566956,2021-06-02,AAVE
236,0.0032979721440427926,0.01991143866962396,2021-06-03,AAVE
237,0.0033237207926648605,0.01955902992481661,2021-06-04,AAVE
238,0.003437863557339112,0.01933035561953316,2021-06-05,AAVE
239,0.002592078787197096,0.019192867567848427,2021-06-06,AAVE
240,0.0031575824362125777,0.018360384327634323,2021-06-07,AAVE
241,0.0031415718831145603,0.019213704485251604,2021-06-08,AAVE
242,0.003187184164727055,0.019191116033549595,2021-06-09,AAVE
243,0.0034185173675026076,0.019656440078209415,2021-06-10,AAVE
244,0.003227281386930821,0.019597704036131477,2021-06-11,AAVE
245,0.0026007091423126513,0.019186220217678504,2021-06-12,AAVE
246,0.0023254694371358515,0.01958773322105182,2021-06-13,AAVE
247,0.0028371111969340713,0.019740471841222608,2021-06-14,AAVE
248,0.0030392930096261156,0.018746932251522564,2021-06-15,AAVE
249,0.0037426306058477177,0.022025589420336972,2021-06-16,AAVE
250,0.004050635795998317,0.021884053696787947,2021-06-17,AAVE
251,0.0036837738532654067,0.02121949623479362,2021-06-18,AAVE
252,0.004251342855021132,0.020972004465198656,2021-06-19,AAVE
253,0.004188948306595429,0.022087410090213925,2021-06-20,AAVE
254,0.003600994914058687,0.020146436545755625,2021-06-21,AAVE
255,0.0031379201362237343,0.019448587145925487,2021-06-22,AAVE
256,0.003735088825081085,0.02090293958421454,2021-06-23,AAVE
257,0.003617951503290331,0.021460578943605174,2021-06-24,AAVE
258,0.0038215410539829972,0.021735081149031277,2021-06-25,AAVE
259,0.0039705643236664905,0.022317073385580435,2021-06-26,AAVE
260,0.0035667408548763872,0.02137398534595765,2021-06-27,AAVE
261,0.0034708316646642028,0.020841738427088353,2021-06-28,AAVE
262,0.002856971009262594,0.01762870649269168,2021-06-29,AAVE
263,0.0021265243902439026,0.01735878054423454,2021-06-30,AAVE
264,0.003944299629578857,0.022125745578765933,2021-07-01,AAVE
265,0.004320790249795761,0.023690165552937802,2021-07-02,AAVE
266,0.0034889327197019215,0.019435537506094083,2021-07-03,AAVE
267,0.002954791687186048,0.018871477777123554,2021-07-04,AAVE
268,0.003086101114978424,0.017874340385587034,2021-07-05,AAVE
269,0.002965380829740632,0.019328392114893563,2021-07-06,AAVE
270,0.004025900374545852,0.021621770297654865,2021-07-07,AAVE
271,0.0038991046500433646,0.02076389728326225,2021-07-08,AAVE
272,0.003700732764772193,0.020234105306343547,2021-07-09,AAVE
273,0.003858464021757755,0.022737783213685643,2021-07-10,AAVE
274,0.0029826775266720493,0.021650983823637945,2021-07-11,AAVE
275,0.004071890760586002,0.02245585503421541,2021-07-12,AAVE
276,0.0044457439311472,0.021668217469747026,2021-07-13,AAVE
277,0.004472042809772088,0.02311530806979537,2021-07-14,AAVE
278,0.004909332153914249,0.025356347904116356,2021-07-15,AAVE
279,0.005266801095494634,0.02389193018627519,2021-07-16,AAVE
280,0.004992577227340229,0.02400518373596292,2021-07-17,AAVE
281,0.0051017404783863214,0.023252625449951058,2021-07-18,AAVE
282,0.004799465798589338,0.022813132217504584,2021-07-19,AAVE
283,0.004393918259171454,0.022981834290827417,2021-07-20,AAVE
284,0.0045079827328817716,0.022540235309156144,2021-07-21,AAVE
285,0.004186130726054683,0.021039347408586928,2021-07-22,AAVE
286,0.0037376470764125,0.020277281902292534,2021-07-23,AAVE
287,0.0041993707567477695,0.022469887224667216,2021-07-24,AAVE
288,0.0047567715551904985,0.022113610866923577,2021-07-25,AAVE
289,0.004029912754466098,0.02219340560707179,2021-07-26,AAVE
290,0.003997962821492279,0.022037737136271402,2021-07-27,AAVE
291,0.004696787065131513,0.024015147105879084,2021-07-28,AAVE
292,0.004974750636450862,0.02318410373098762,2021-07-29,AAVE
293,0.004488977955911807,0.023661319371260817,2021-07-30,AAVE
294,0.004604337142448148,0.022274987035291235,2021-07-31,AAVE
295,0.004219241596290741,0.021733002786815024,2021-08-01,AAVE
296,0.004964385927045145,0.02241941345970853,2021-08-02,AAVE
297,0.005134638387256707,0.024703044962466416,2021-08-03,AAVE
298,0.005169490643950077,0.024380149154050217,2021-08-04,AAVE
299,0.004542238450048459,0.02396218547081784,2021-08-05,AAVE
300,0.003735299394848857,0.021186344916977753,2021-08-06,AAVE
301,0.004119269868863584,0.02251598914709726,2021-08-07,AAVE
302,0.005190952910641422,0.024558310409847565,2021-08-08,AAVE
303,0.004578995405535012,0.024555851080814373,2021-08-09,AAVE
304,0.004925972557921558,0.025872286461529625,2021-08-10,AAVE
305,0.004072544579138701,0.02128532094849118,2021-08-11,AAVE
306,0.005017447892106003,0.02326105955076912,2021-08-12,AAVE
307,0.004161353962484413,0.022328978956679384,2021-08-13,AAVE
308,0.004906204906204898,0.02696122224232517,2021-08-14,AAVE
309,0.005216501875213055,0.027074472605112407,2021-08-15,AAVE
310,0.00409666153705617,0.02264102308767144,2021-08-16,AAVE
311,0.004162150143139079,0.022335986416981424,2021-08-17,AAVE
312,0.002644601924066638,0.018729750372485393,2021-08-18,AAVE
313,0.004575773940711965,0.022335841492088324,2021-08-19,AAVE
314,0.0040054434361966864,0.02133286954366586,2021-08-20,AAVE
315,0.004263467620331238,0.022172701892166257,2021-08-21,AAVE
316,0.005246781770483836,0.025219162214626886,2021-08-22,AAVE
317,0.004744441716236445,0.02309381237697326,2021-08-23,AAVE
318,0.004978090978904127,0.025413875236737767,2021-08-24,AAVE
319,0.005835221447286788,0.029496179088987804,2021-08-25,AAVE
320,0.0056402125367643035,0.026283953581726346,2021-08-26,AAVE
321,0.005250163752708204,0.027026308580466916,2021-08-27,AAVE
322,0.006096494179395729,0.02974350594522085,2021-08-28,AAVE
323,0.006186963721210287,0.02587862466858305,2021-08-29,AAVE
324,0.00525895912497635,0.026779608019718442,2021-08-30,AAVE
325,0.0047810235820757606,0.025598419546689625,2021-08-31,AAVE
326,0.004673419229909851,0.026918945170728494,2021-09-01,AAVE
327,0.004749938408474929,0.027694487815194953,2021-09-02,AAVE
328,0.005675579322638126,0.029358538708466476,2021-09-03,AAVE
329,0.00420937840785169,0.022886765210201155,2021-09-04,AAVE
330,0.005418232153450604,0.029350814888117163,2021-09-05,AAVE
331,0.004682140024652876,0.02514303851638408,2021-09-06,AAVE
332,0.004098218797809686,0.021738213668598006,2021-09-07,AAVE
333,0.004908698213233843,0.0238794396281299,2021-09-08,AAVE
334,0.004843260332135554,0.024244775041563877,2021-09-09,AAVE
335,0.004692653946385282,0.02266668180384937,2021-09-10,AAVE
336,0.004101475482873332,0.022044046032771422,2021-09-11,AAVE
337,0.0049974678222315435,0.023373520226309463,2021-09-12,AAVE
338,0.005428002363807419,0.0239401457939114,2021-09-13,AAVE
339,0.004214975845410676,0.021924999155638374,2021-09-14,AAVE
340,0.004238435705774089,0.022772124203802275,2021-09-15,AAVE
341,0.0049433976316377495,0.02387365548931341,2021-09-16,AAVE
342,0.005148687864698771,0.025006218836677904,2021-09-17,AAVE
343,0.005779312108426048,0.02503361412663632,2021-09-18,AAVE
344,0.005442064928653727,0.023965269432984472,2021-09-19,AAVE
345,0.005324495995581378,0.025456977333774944,2021-09-20,AAVE
346,0.005261094046140726,0.024267112244427905,2021-09-21,AAVE
347,0.005010893246187381,0.02441985859834433,2021-09-22,AAVE
348,0.005468034879799577,0.02395355024505189,2021-09-23,AAVE
349,0.0054935776924721685,0.025895834609727345,2021-09-24,AAVE
350,0.005823332677552617,0.025769979292843696,2021-09-25,AAVE
351,0.006151588690106635,0.025488740732165224,2021-09-26,AAVE
352,0.005893960637690172,0.02654794186834465,2021-09-27,AAVE
353,0.006572131572131542,0.02815809082265198,2021-09-28,AAVE
354,0.006517550473318224,0.026269113277731845,2021-09-29,AAVE
355,0.0067054243624701994,0.02875842420627626,2021-09-30,AAVE
356,0.00629416478473086,0.027843716854803312,2021-10-01,AAVE
357,0.0051559680329982096,0.025284480469350484,2021-10-02,AAVE
358,0.006572295247724927,0.028669209000968587,2021-10-03,AAVE
359,0.005949735487663213,0.025955093465376118,2021-10-04,AAVE
360,0.006086364174860812,0.028197310637428336,2021-10-05,AAVE
361,0.006033834285622826,0.027295406391961714,2021-10-06,AAVE
362,0.006337926729725857,0.027407634301889087,2021-10-07,AAVE
363,0.006002987533330552,0.024246641789442608,2021-10-08,AAVE
364,0.006078765895829401,0.024139968991972256,2021-10-09,AAVE
