,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,time,num_nodes,num_edges,token
0,0.0011628060140701185,0.03637467398941003,0.05744323914778413,0.17349979774701796,0.4605578753595484,0.0002107216819290696,0.003439993987945945,0.00944975823433883,2020-09-02,9889,56851,Sushi
1,0.0014280685139526135,0.04384047336750595,0.049006500834398656,0.1637763708759602,0.4464204669663974,0.00017670445315734912,0.0034324045403077053,0.01012501997405532,2020-09-03,8750,54662,Sushi
2,0.0017479916483604423,0.05236952622413295,0.03967684369602427,0.14267572804811995,0.43950005355539634,0.00016203288141705997,0.0036341886372329786,0.011103648348502516,2020-09-04,7327,46914,Sushi
3,0.0014096272986957273,0.04249037343247493,0.04056563120776311,0.11298824266017093,0.4037194961176509,0.00018174067098469685,0.003233902354072322,0.010076474014686655,2020-09-05,8930,56199,Sushi
4,0.001626558569743882,0.04473939151200188,0.034084571543949345,0.1259402280725613,0.4823573772982561,0.00017108161101638377,0.004838053051150767,0.010367267302358436,2020-09-06,7641,47477,Sushi
5,0.0022936886049766195,0.05696333728730833,0.041314979901969445,0.15130327255974146,0.44452765179536124,0.0002146589586878782,0.004346721238391732,0.012396181186441485,2020-09-07,5796,38520,Sushi
6,0.0024913002536536668,0.061891336610536536,0.034951538944726336,0.12083422020613976,0.4344754892367694,0.00023090407405112738,0.004113905913535466,0.013247310092834114,2020-09-08,5198,33650,Sushi
7,0.0018355546134741698,0.05065837787317562,0.030683182665926133,0.10066910563898616,0.45127451575753674,0.00023881761281082628,0.0038464584617016384,0.011390920364476842,2020-09-09,6919,43930,Sushi
8,0.001860006695093368,0.048577077001947494,0.043108361718356455,0.1176719393195474,0.4422210236315998,0.0003553599956804546,0.00399923669736616,0.011496688014184568,2020-09-10,6750,42367,Sushi
9,0.0016930602698481568,0.04502888878160806,0.05461049047237697,0.1526571952733916,0.46997591771610925,0.00040439938008634906,0.0043961423174002,0.011101494324123615,2020-09-11,7015,41652,Sushi
10,0.0020696719249130107,0.051504659273583824,0.04560528155512768,0.1339641283791147,0.460246830950597,0.00039560001375797275,0.004180179007215523,0.012274981654297966,2020-09-12,5948,36605,Sushi
11,0.0006559608722070303,0.01723425474518587,0.01887815575511186,0.09184227856082179,0.5505461343652752,0.0002678139132878063,0.0022128667061004073,0.009299752280918916,2020-09-13,10944,39279,Sushi
12,0.0018137577040050852,0.03150277568837053,0.04675958448111877,0.14407623114539736,0.5584453315572646,0.0008408627039062573,0.005827694527620747,0.014071063920686739,2020-09-14,4312,16858,Sushi
13,0.0018018730994321193,0.02858866394007564,0.05896846806366978,0.1631175881633745,0.5582874869731691,0.0009673355686738384,0.0048453689041409965,0.013830907057939913,2020-09-15,4657,19535,Sushi
14,0.003296352071593662,0.043069998287710506,0.04953928128951247,0.1494600334894206,0.5489910095836363,0.0013583390598610808,0.006460721605162375,0.018377972596264624,2020-09-16,2636,11448,Sushi
15,0.0030642884163310036,0.03417864945265335,0.04642660150247715,0.14235210794170772,0.5897624086671661,0.0017252184170752386,0.00750569366776732,0.020079778301756536,2020-09-17,2177,7258,Sushi
16,0.0033241008776041347,0.0366953348353854,0.03821676885541923,0.14177884526102222,0.6252309003417001,0.0015640668400081642,0.00778536665105827,0.019899281243116473,2020-09-18,2191,7975,Sushi
17,0.0034846498905803697,0.040329315533759444,0.03868931424239315,0.1367993198338453,0.6028718473824664,0.0017721713285005617,0.007748983778959267,0.020762535814387327,2020-09-19,2037,7226,Sushi
18,0.0046385669594649365,0.05491581085577706,0.05088002601927758,0.16294851556835022,0.6000189470681451,0.002310041903085684,0.007931970002320548,0.021558180262648285,2020-09-20,1896,8333,Sushi
19,0.0031748020189348307,0.033589943601988415,0.06861508484989418,0.17396806508980928,0.6412386343306168,0.0029204898848078304,0.007397206889359914,0.020707821341908534,2020-09-21,2069,6792,Sushi
20,0.0047323520469299725,0.04538193795134924,0.07369095851055428,0.21625904442939178,0.6162444705386334,0.004473383368954719,0.008716971083333457,0.024348714744815193,2020-09-22,1496,5292,Sushi
21,0.005003419016578473,0.04617095500499262,0.06638130557304713,0.20085762817356245,0.6038201677081665,0.003568965909177016,0.008017742796401698,0.02396339614081787,2020-09-23,1567,6139,Sushi
22,0.0054687611397607515,0.05040074047206086,0.06495070057887918,0.19336135104422936,0.6019407024793381,0.00423561521560011,0.00862703769339659,0.024802783410876394,2020-09-24,1451,5753,Sushi
23,0.005587149674548135,0.0513164449703476,0.059990366058473014,0.18812572323831617,0.6028142519320775,0.0044380839055138364,0.009018249333627031,0.026260588278838464,2020-09-25,1298,4703,Sushi
24,0.0057178568093496475,0.05305836113442192,0.0439367957225688,0.1573401668832798,0.606446009349001,0.003254184338695506,0.00848624268149235,0.02649380593683341,2020-09-26,1293,4776,Sushi
25,0.006386062032538833,0.06360125177496276,0.04360549790961545,0.1425397060202752,0.5846790973749513,0.003455266545410958,0.009577178770684485,0.027066664718821656,2020-09-27,1214,4702,Sushi
26,0.004806813250238388,0.04854595707414612,0.029758431861944122,0.11648523807347723,0.6593797194382303,0.002766135792120704,0.007967977053661273,0.026054840350639628,2020-09-28,1348,4364,Sushi
27,0.00841370097378623,0.10535135436528718,0.041052597352339355,0.144102739712224,0.5519432959356558,0.0026402704101123322,0.009356746248014015,0.027722567109358342,2020-09-29,1169,5744,Sushi
28,0.005265312444680379,0.054132725378069166,0.04001896951173098,0.13931068530758603,0.6215653135183503,0.003124457559451484,0.007993276509662658,0.026078872879171346,2020-09-30,1345,4759,Sushi
29,0.005314035737051068,0.05250621770851886,0.029913564816797023,0.11660729722752732,0.646215881468121,0.0033022931451778315,0.008374545480685096,0.02705060749204756,2020-10-01,1248,4135,Sushi
30,0.004978550007396471,0.04306837999907491,0.037397658462454485,0.13760654990055898,0.6686163370017826,0.004232694987869715,0.008261457042574158,0.027423290873914007,2020-10-02,1220,3702,Sushi
31,0.005620451934124869,0.04717356035260064,0.03709550643733227,0.15467347857662797,0.6566584428605446,0.0037462897322843723,0.008057013204027588,0.028786829894084688,2020-10-03,1120,3522,Sushi
32,0.004833414469787236,0.038277193414877515,0.0425552289452716,0.14448042839985337,0.6512740951817668,0.004335691072452686,0.009427845127259542,0.026184732681375406,2020-10-04,1292,4031,Sushi
33,0.0050134010549963085,0.03981030940000899,0.0475825961433131,0.1693959519899297,0.6566905961486604,0.0041298810495338425,0.009508641466910576,0.026842921168978386,2020-10-05,1234,3814,Sushi
