,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,time,num_nodes,num_edges,token
0,0.0064116652174328005,0.032427875558058074,0.0043672361071195745,0.06600949334338081,0.4919076672271074,5.82773223512957e-05,0.027397960499181955,0.03789317895878209,0.29504358808817105,0.0677557896813008,2020-10-10,458,671,AAVE
1,0.007817214713766445,0.035972474713993605,0.010656809019904257,0.10246100773925527,0.48413048873646636,0.00016782277914522266,0.030560394383539694,0.04142589649820331,0.289898055246306,0.07611323389392395,2020-10-11,378,557,AAVE
2,0.006095059485436361,0.030070473723827883,0.025754732964114374,0.15385548253879314,0.5216204902202496,0.0004201092283993838,0.027973083623376582,0.03779106763543049,0.2869170992930329,0.08041697334443447,2020-10-12,453,624,AAVE
3,0.005185077499255857,0.027244086942322304,0.014916690841607698,0.1098173777792292,0.5042023097998043,0.0005611672278338945,0.025799934066186844,0.03457341823376719,0.2754817871640933,0.07943278189935661,2020-10-13,538,749,AAVE
4,0.003981008760603182,0.02177293586920221,0.015086598915096287,0.11131561506190414,0.5741291867363075,0.0005909549136162964,0.021095337663610377,0.031061170311392616,0.28083920045847927,0.054739532461919815,2020-10-14,710,1002,AAVE
5,0.0027155449185686615,0.014460400587293325,0.015144567794344864,0.11165861150365067,0.6436170724007446,0.0006035074432584668,0.018224343705895915,0.02736047005580786,0.21828847704146412,0.07662178311096222,2020-10-15,926,1163,AAVE
6,0.003315783577909722,0.017291135497311323,0.015875952126686143,0.11416140573060367,0.6246305772126237,0.0006765899864682003,0.01937138102344982,0.02983449985410595,0.24575913631744656,0.06835014460563436,2020-10-16,791,1036,AAVE
7,0.004229971220132585,0.021132627156838307,0.021690199016306925,0.13112459458994802,0.570531565454254,0.0011809301647470478,0.02242906669043706,0.03147941097968978,0.2622042379515566,0.07094931360718389,2020-10-17,670,948,AAVE
8,0.004066563961638347,0.019915168703164437,0.019259915948689837,0.12675511830446723,0.5921935284304096,0.0009357454772301934,0.02195813013181753,0.03223626305652527,0.24668868777250547,0.07881779664313052,2020-10-18,658,879,AAVE
9,0.0036488186262105594,0.017373794232745793,0.024090866166629532,0.13854664297737013,0.6250286608924025,0.0012510425354462051,0.01984940602580566,0.030991623976220455,0.22618661373190369,0.08004046730220311,2020-10-19,739,995,AAVE
10,0.003037358167416015,0.01459588661376774,0.024471318378696524,0.13966717980998214,0.6435548914203657,0.0013608142205086043,0.018554918034797217,0.028508313631982106,0.22056537419883054,0.08233467557718441,2020-10-20,865,1135,AAVE
11,0.0032679454279210215,0.01580715757156738,0.02129126309870109,0.1347374279873288,0.6393405709183873,0.0006133714986710284,0.01853308781858992,0.029341610509668412,0.244186980124206,0.06954057142383395,2020-10-21,831,1127,AAVE
