,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,time,num_nodes,num_edges,token
0,0.006480673347980019,0.03312364280902349,0.004474753415284792,0.06681494385599478,0.4771132666851977,6.0132291040288637e-05,0.027892208872040802,0.0382417678897452,0.29716433434224826,0.06924147158858676,2020-10-10,447,646,AAVE
1,0.008039523916460912,0.03698273614295435,0.011006350343894016,0.10411314650996673,0.47674854093193125,0.00017496792254753296,0.031268098327876165,0.041944647343025256,0.28991689296914414,0.08248372304906157,2020-10-11,366,537,AAVE
2,0.006393807202121339,0.0314593662797876,0.02232543060644946,0.14259647548997656,0.5111547969262088,0.00036630931158270044,0.028950433891265445,0.03840243588738905,0.2917808064182911,0.08484942423744311,2020-10-12,433,598,AAVE
3,0.005456429147001255,0.02851601348692461,0.0157050945000727,0.11263174613855861,0.4922466129003542,0.0005978152569699824,0.02683988355973285,0.03519932464830879,0.2791701129802127,0.08493245303338177,2020-10-13,511,711,AAVE
4,0.004071455091639345,0.022450544798614233,0.01561219197760009,0.11300305639205575,0.5656629708180084,0.0006085483139632007,0.021615073779719562,0.03139423308876963,0.2831227536764041,0.05490529091274585,2020-10-14,689,965,AAVE
5,0.002788308060654426,0.015005930369794597,0.016669477664587734,0.11811828602859717,0.638641629411069,0.0006190146742890434,0.018657650389849643,0.027727631891127005,0.21820127249713614,0.07840355942110538,2020-10-15,896,1118,AAVE
6,0.003378265153597122,0.017625406201167648,0.015405259476008747,0.11306819079856859,0.6204481213781806,0.0006567964751922498,0.019609396965891788,0.030171348069857558,0.24585560288007363,0.07006986273105845,2020-10-16,773,1008,AAVE
7,0.00426809700637229,0.021314593284126635,0.020611941222406338,0.12674995340396145,0.5702292788900291,0.0011642659899992536,0.022635969193617225,0.031654195136256225,0.2633661429824021,0.06993901876891208,2020-10-17,661,931,AAVE
8,0.00416016640665622,0.020341160676816617,0.019769764762400215,0.12829898787896862,0.5917943160974751,0.0009657688593196694,0.022310428248551523,0.03258113970805325,0.24947130417131766,0.0781383080810417,2020-10-18,642,856,AAVE
9,0.0036959420842065083,0.017528878902534656,0.02226408140453644,0.13406886003704757,0.6302423211818469,0.001251480919087587,0.020004234695495927,0.031312830336574185,0.22392646600311372,0.08172370787098972,2020-10-19,725,970,AAVE
