,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,time,num_nodes,num_edges,token
0,0.003070196283446569,0.00742838144008341,0.03026627240240479,0.16394954049868526,0.7859836564031959,0.004340962904498816,0.012730356489631245,0.033123703886990846,0.13889691427868892,0.06279765905353714,2020-12-11,795,969,AAVE
1,0.0024630484854797742,0.005774071570100672,0.01563934920784296,0.11575496828708733,0.8171758402114293,0.0036644951140065146,0.011318609109344258,0.030792490166923193,0.10657749682168013,0.06480391737653977,2020-12-12,930,1064,AAVE
2,0.003154917701617848,0.008139820920753658,0.02477538413981094,0.14696696853619703,0.7572339670934177,0.003693384306356509,0.01293354651066539,0.0340405856194895,0.13757426104499554,0.0741481185576851,2020-12-13,755,898,AAVE
3,0.0031251737752321547,0.007746898400674186,0.018571759129116107,0.12473874796438032,0.7693108693602633,0.004400185270958777,0.013862455173801563,0.03420480007121866,0.13604042224308946,0.07399641958998969,2020-12-14,735,843,AAVE
4,0.002405264039696056,0.0049805309365909154,0.020668911305692303,0.1361347138501361,0.82298571251675,0.004487066690128453,0.012379075721313382,0.030305207464870976,0.11062678360040512,0.05608006301835233,2020-12-15,934,1048,AAVE
5,0.0014432905637072836,0.003925739780852991,0.014715782844780187,0.10860589916593696,0.8281324036727972,0.004874675885911841,0.009380388479046261,0.0238895766971719,0.10159139504272638,0.06061389116027385,2020-12-16,1519,1664,AAVE
6,0.0016090757995941734,0.0045103276365856225,0.00751492570338527,0.07687241116095005,0.8385014841956068,0.0022499062539060874,0.010406607102661308,0.025672536357562097,0.10663318152189619,0.06686667961393966,2020-12-17,1304,1367,AAVE
7,0.0014510364546104773,0.0037134892842879412,0.010610751550433005,0.09601498904408991,0.8553733803939202,0.00280194661554343,0.010152751730013315,0.024731442241283833,0.07707212640231552,0.06169804894941744,2020-12-18,1400,1421,AAVE
8,0.0013339505067109306,0.0036169221016916155,0.009276334201851479,0.0893342876236929,0.8393776639556227,0.0018164980766490952,0.009219754410700068,0.023338070220874522,0.08945879917738782,0.06331121343151239,2020-12-19,1589,1683,AAVE
9,0.0016688191836269825,0.0042127628964682695,0.007202456532172862,0.07378048052374246,0.8249902049729654,0.003040745996351105,0.011264643741363585,0.02568637822355567,0.09535325082969219,0.06491176580210624,2020-12-20,1272,1349,AAVE
10,0.0020845669538736857,0.004281507156701854,0.008760476550289414,0.09001328740429784,0.8492562253494866,0.003246433841613379,0.01063194016054245,0.02984735198572256,0.08176945563104823,0.0599776953638323,2020-12-21,997,1035,AAVE
11,0.001943646164572243,0.004314377807940846,0.009441035834229037,0.09182558822548616,0.851738184957849,0.002972560975609756,0.012238388914486564,0.027795555222602505,0.08459205960806937,0.05948791418022061,2020-12-22,1085,1143,AAVE
12,0.0018738901069941128,0.0041407012868880004,0.01629567611934716,0.11573991010838312,0.8368939159433343,0.006355932203389831,0.01050683877387043,0.027661641574266385,0.09176818478575108,0.06392983810841495,2020-12-23,1143,1223,AAVE
13,0.0019150669452218717,0.004408671907590764,0.011555349875146415,0.09504386977427542,0.8440391569012229,0.005021620867624494,0.011296214070130942,0.02790874724595003,0.0856317971899118,0.06294126539811078,2020-12-24,1104,1166,AAVE
14,0.0021606862597553325,0.004418718509393617,0.010140144025073869,0.09703648491255588,0.8434771416549094,0.0027469732424458236,0.012001008214236346,0.029885963218321984,0.08545974999612344,0.06212104689754445,2020-12-25,965,1005,AAVE
15,0.001768474364002941,0.004039261316648108,0.012702060647629729,0.10537979713634253,0.8424433375221422,0.003624340306479303,0.010693032166829307,0.02674770444369065,0.09209812762928643,0.06138367935107638,2020-12-26,1206,1285,AAVE
16,0.0018311279471873703,0.004211973743700795,0.0055896732135955265,0.06384207624776075,0.838903452593331,0.003108593534125449,0.010806951000788706,0.027559601623148723,0.09322526940594658,0.06146085465921702,2020-12-27,1142,1193,AAVE
17,0.0017580179683500093,0.004148852892321423,0.01465832983668771,0.1133156424095065,0.8362752000000002,0.004891815616180621,0.010704986768279938,0.026911582907392175,0.08641825186329272,0.06167333961050788,2020-12-28,1193,1250,AAVE
18,0.001752513928669611,0.004543063603813319,0.005695830058113953,0.06711671202505912,0.8430732386777529,0.0021469859620148637,0.008772147301002871,0.027782738225405945,0.0916453797200247,0.06486250903171757,2020-12-29,1179,1217,AAVE
19,0.0014249651436327748,0.00636818981791241,0.02508923783814542,0.1428612835944257,0.7317809898929812,0.0011492472837825723,0.009534588376299847,0.021525913613145674,0.14959709462589912,0.07372502789221648,2020-12-30,1805,2320,AAVE
20,0.0017048030923135676,0.00445925606135953,0.015125338537125173,0.11269346881443101,0.8028488090598878,0.004011868444147269,0.012355059444794394,0.02475747177104222,0.11663409288988741,0.06786293218963142,2020-12-31,1307,1455,AAVE
