,DCmean,DCstd,time,token
98,0.0022402190236247934,0.01860731935689835,2021-01-16,AAVE
99,0.002968976079072439,0.022046573599983965,2021-01-17,AAVE
100,0.0029748643062964845,0.022223699842289935,2021-01-18,AAVE
101,0.0034835837506955974,0.023032330971569023,2021-01-19,AAVE
102,0.003861901502137626,0.024985470284126676,2021-01-20,AAVE
103,0.0041379310344827535,0.02427367986065474,2021-01-21,AAVE
104,0.003820242925072149,0.025317977080711183,2021-01-22,AAVE
105,0.0029523559082977138,0.02076505294642478,2021-01-23,AAVE
106,0.0016698010466328324,0.016855853337202666,2021-01-24,AAVE
107,0.002629206257132569,0.019721762775290454,2021-01-25,AAVE
108,0.0029559038481019487,0.021917057199912764,2021-01-26,AAVE
109,0.00258468448969731,0.019580635284592477,2021-01-27,AAVE
110,0.002293414658701146,0.017535618456293842,2021-01-28,AAVE
111,0.0028737068319255976,0.01974894672378867,2021-01-29,AAVE
112,0.002019323313837315,0.016142591373061933,2021-01-30,AAVE
113,0.0024795603806460186,0.018308989578535228,2021-01-31,AAVE
114,0.0030570300435367433,0.02097952422688496,2021-02-01,AAVE
115,0.002955242182709956,0.020539961044139327,2021-02-02,AAVE
116,0.002208023405048126,0.01668495449361742,2021-02-03,AAVE
117,0.001572998593676779,0.015072785902989848,2021-02-04,AAVE
118,0.0019940384417720114,0.01645365639673924,2021-02-05,AAVE
119,0.0021036099085315996,0.017917107082547182,2021-02-06,AAVE
120,0.0022420523474569916,0.018019692318627035,2021-02-07,AAVE
121,0.002382257012393992,0.018077415594166788,2021-02-08,AAVE
122,0.002565532626882282,0.01800037187206473,2021-02-09,AAVE
123,0.0024831982262869894,0.01833821135971181,2021-02-10,AAVE
124,0.00221487658774774,0.015913165820918236,2021-02-11,AAVE
125,0.0016152926267693026,0.014643624834914689,2021-02-12,AAVE
126,0.002769151138716397,0.019037506919720587,2021-02-13,AAVE
127,0.0025393337301042513,0.018463044680966323,2021-02-14,AAVE
128,0.002894870492635847,0.020015188668562608,2021-02-15,AAVE
129,0.002742141533368107,0.017903859253130407,2021-02-16,AAVE
130,0.0029730046489823024,0.020195903296970096,2021-02-17,AAVE
131,0.0032903177118707968,0.02025510937302376,2021-02-18,AAVE
132,0.0029908345393149533,0.01974492513299747,2021-02-19,AAVE
133,0.0028467105742079994,0.018500011835812517,2021-02-20,AAVE
134,0.0030515932155276764,0.01859945798766068,2021-02-21,AAVE
135,0.003305826835238555,0.01988077736782551,2021-02-22,AAVE
136,0.003147930066129177,0.019836103955619203,2021-02-23,AAVE
137,0.0032993748552905804,0.01984338265237777,2021-02-24,AAVE
138,0.0038150369647091844,0.02090378320390367,2021-02-25,AAVE
139,0.0036151383920165463,0.02101207790135858,2021-02-26,AAVE
140,0.0036002809975412306,0.020804831461439226,2021-02-27,AAVE
141,0.003415690001055863,0.020109371304851877,2021-02-28,AAVE
142,0.0033996495320644977,0.020386007835277487,2021-03-01,AAVE
143,0.003326183098964531,0.019337856224737184,2021-03-02,AAVE
144,0.0022396249002394693,0.01878718610340857,2021-03-03,AAVE
145,0.004007141130886946,0.021390794038016345,2021-03-04,AAVE
146,0.004452435996232515,0.02349016060956986,2021-03-05,AAVE
147,0.004205840653291405,0.021876565344190014,2021-03-06,AAVE
148,0.0022432982547312646,0.021913617075444477,2021-03-07,AAVE
149,0.0033218541431749983,0.020697489973092963,2021-03-08,AAVE
150,0.003831004542579534,0.02131383626304497,2021-03-09,AAVE
151,0.0036036036036035885,0.020123693364283934,2021-03-10,AAVE
152,0.0051006914270600775,0.02438481342312102,2021-03-11,AAVE
153,0.002701418157164531,0.02144498220512192,2021-03-12,AAVE
154,0.0037382401196236633,0.02094631545995539,2021-03-13,AAVE
155,0.005048767904085655,0.024232458778956842,2021-03-14,AAVE
156,0.00461821699379041,0.02339887603751591,2021-03-15,AAVE
157,0.0019920200741923473,0.021731457973306178,2021-03-16,AAVE
158,0.003745162786511863,0.023523583064492013,2021-03-17,AAVE
159,0.0035457712823359546,0.023032245029076002,2021-03-18,AAVE
160,0.0027967231853686914,0.023825430632787036,2021-03-19,AAVE
161,0.005677905143784136,0.02675430515401612,2021-03-20,AAVE
162,0.006211180124223562,0.02697415375438503,2021-03-21,AAVE
163,0.0051783659378596214,0.024439608063895977,2021-03-22,AAVE
164,0.0024437927663734445,0.023426743873935358,2021-03-23,AAVE
165,0.002931999364245542,0.02280291430264277,2021-03-24,AAVE
166,0.003423782513158546,0.024484003999332857,2021-03-25,AAVE
167,0.0018725685138756614,0.02257587866470115,2021-03-26,AAVE
168,0.0014450867052022381,0.021500120435810052,2021-03-27,AAVE
169,0.005263157894736785,0.025101485223618537,2021-03-28,AAVE
170,0.004405243313993259,0.023218656561131153,2021-03-29,AAVE
171,0.002796378312196707,0.023594517147402093,2021-03-30,AAVE
172,0.00664856446911314,0.02786160023056135,2021-03-31,AAVE
173,0.006745681502963079,0.027017824428139596,2021-04-01,AAVE
174,0.005147957483056218,0.023608886818063616,2021-04-02,AAVE
175,0.006339971656597247,0.0273296285447978,2021-04-03,AAVE
176,0.005540080470442556,0.02445471230163104,2021-04-04,AAVE
177,0.006428942219382675,0.026409279456900484,2021-04-05,AAVE
178,0.005618361516274148,0.025889910243357853,2021-04-06,AAVE
179,0.005471462296903172,0.024724779761306458,2021-04-07,AAVE
180,0.006406739811912168,0.027611894358666213,2021-04-08,AAVE
181,0.006471174782767916,0.026844664180428746,2021-04-09,AAVE
182,0.00521947909598619,0.023749887744807227,2021-04-10,AAVE
183,0.006313542458120801,0.02719344268385866,2021-04-11,AAVE
184,0.0033933555908269536,0.02234871026288057,2021-04-12,AAVE
185,0.0044949005491716374,0.022408200159389036,2021-04-13,AAVE
186,0.00487158243579126,0.02387998688030834,2021-04-14,AAVE
187,0.0035777947542653377,0.02081279259236106,2021-04-15,AAVE
188,0.005842776203966058,0.02494214769811628,2021-04-16,AAVE
189,0.004922984689171798,0.02328201463391082,2021-04-17,AAVE
190,0.005189990732159412,0.025972582210105163,2021-04-18,AAVE
191,0.006924072476272707,0.02819798107487586,2021-04-19,AAVE
192,0.006249639443878199,0.02506434220940505,2021-04-20,AAVE
193,0.004463634507103894,0.021895919943105007,2021-04-21,AAVE
194,0.004106436176378009,0.02046299170512604,2021-04-22,AAVE
195,0.00507057859999039,0.02447577233196445,2021-04-23,AAVE
196,0.003402991297097333,0.02034469356946477,2021-04-24,AAVE
197,0.00381709986741904,0.02183737260733225,2021-04-25,AAVE
198,0.003224006162049005,0.01987960577757638,2021-04-26,AAVE
199,0.003317948717948728,0.020393971542473435,2021-04-27,AAVE
200,0.003632515656328155,0.020728549846148303,2021-04-28,AAVE
201,0.0031685585965319815,0.018690097336838733,2021-04-29,AAVE
202,0.002937813861271449,0.022522167219950668,2021-04-30,AAVE
203,0.0020264197194606835,0.017321738712213406,2021-05-01,AAVE
204,0.0027464365854429776,0.021185333795927005,2021-05-02,AAVE
205,0.0023172100883132236,0.02038005136011662,2021-05-03,AAVE
206,0.0027212041328287854,0.02271558337744462,2021-05-04,AAVE
207,0.002628285356695884,0.021872562254241522,2021-05-05,AAVE
208,0.0027548947978738424,0.0236657781689752,2021-05-06,AAVE
209,0.0030131706007509493,0.025567460215696024,2021-05-07,AAVE
210,0.003612486809118964,0.030297194580077194,2021-05-08,AAVE
211,0.00376499273894252,0.027217940263319904,2021-05-09,AAVE
212,0.003434259211006351,0.0280550349317696,2021-05-10,AAVE
213,0.004644048943270338,0.03172888237302715,2021-05-11,AAVE
214,0.00268867993082098,0.023980178800585648,2021-05-12,AAVE
215,0.0022501015289714005,0.01970643222063253,2021-05-13,AAVE
216,0.0026074576979961844,0.021614396967782588,2021-05-14,AAVE
217,0.0024743052912067423,0.020513629174142272,2021-05-15,AAVE
218,0.003011108274266142,0.022259924084977192,2021-05-16,AAVE
219,0.002645641393215701,0.02192752371536959,2021-05-17,AAVE
220,0.0019143910697347053,0.017849621941687686,2021-05-18,AAVE
221,0.002453395961332779,0.019732296117748144,2021-05-19,AAVE
222,0.0025131993635930977,0.02078454683364995,2021-05-20,AAVE
223,0.0026007649308619836,0.019457895436398778,2021-05-21,AAVE
224,0.002785688332096263,0.02038821383437556,2021-05-22,AAVE
225,0.0029476346900416494,0.021660639667377246,2021-05-23,AAVE
226,0.0025055989622919076,0.019873145030369882,2021-05-24,AAVE
227,0.002635118803661359,0.02051403832368278,2021-05-25,AAVE
228,0.0028282744871356777,0.02227300716079904,2021-05-26,AAVE
229,0.0032425674883775884,0.023404445141748904,2021-05-27,AAVE
230,0.0035391597618354064,0.024054638102217092,2021-05-28,AAVE
231,0.0012870699331187557,0.01652752247555893,2021-05-29,AAVE
232,0.003610657326053111,0.023526452462585,2021-05-30,AAVE
233,0.0031187380987957973,0.021176034730833362,2021-05-31,AAVE
234,0.0029957018191290267,0.021201850148718462,2021-06-01,AAVE
235,0.003968862316248541,0.02652397310168377,2021-06-02,AAVE
236,0.0033929820445649686,0.023219473871283963,2021-06-03,AAVE
237,0.0034644935120731793,0.023195375015095485,2021-06-04,AAVE
238,0.003393571527107238,0.021443633833009318,2021-06-05,AAVE
239,0.0027275058255354333,0.02137069140219111,2021-06-06,AAVE
240,0.0033946618294894994,0.02196861907487992,2021-06-07,AAVE
241,0.0036449978169259003,0.024296477210701113,2021-06-08,AAVE
242,0.0033134226504914926,0.022239817378579878,2021-06-09,AAVE
243,0.003582653905234578,0.023135519519133868,2021-06-10,AAVE
244,0.0032980454230801394,0.022653284623341503,2021-06-11,AAVE
245,0.0026862026862026814,0.021656429746171706,2021-06-12,AAVE
246,0.0023868023868023882,0.021557908230430214,2021-06-13,AAVE
247,0.0029820159925925864,0.022507583054824903,2021-06-14,AAVE
248,0.0031727937684050936,0.021546767141204813,2021-06-15,AAVE
249,0.004194579501059409,0.02694814610383821,2021-06-16,AAVE
250,0.003872831720121827,0.023495893269471862,2021-06-17,AAVE
251,0.0037539970616196,0.02424312018009433,2021-06-18,AAVE
252,0.004553334103779078,0.024766318792864887,2021-06-19,AAVE
253,0.004323389537397363,0.025204346518120178,2021-06-20,AAVE
254,0.003921968420358241,0.024382003252003022,2021-06-21,AAVE
255,0.0032007208477796657,0.022394847845806375,2021-06-22,AAVE
256,0.003883105337118967,0.024410125220605233,2021-06-23,AAVE
257,0.003907832083629758,0.025116760657008037,2021-06-24,AAVE
258,0.004099019967439546,0.025866627885485178,2021-06-25,AAVE
259,0.003795612204613382,0.023814808354236928,2021-06-26,AAVE
260,0.003597355457609576,0.02377437806818274,2021-06-27,AAVE
261,0.0035481759619690645,0.023321028065657144,2021-06-28,AAVE
262,0.003060040097077129,0.020844898669717112,2021-06-29,AAVE
263,0.0023170289458247844,0.020655608641988614,2021-06-30,AAVE
264,0.004327538195228461,0.02694303404168207,2021-07-01,AAVE
265,0.003885855626058446,0.02411470728865002,2021-07-02,AAVE
266,0.003655019412090946,0.02279412800531682,2021-07-03,AAVE
267,0.0033878879567230185,0.023747617828605946,2021-07-04,AAVE
268,0.0033619231820805635,0.02211791207438522,2021-07-05,AAVE
269,0.002980101288588846,0.021284436323686658,2021-07-06,AAVE
270,0.004332663255360624,0.025719717716474643,2021-07-07,AAVE
271,0.004438747976254787,0.025547585845326196,2021-07-08,AAVE
272,0.003897817587001636,0.023665723871880553,2021-07-09,AAVE
273,0.004035914795815944,0.02661387552609523,2021-07-10,AAVE
274,0.0031672856106202563,0.02505958820088372,2021-07-11,AAVE
275,0.004291488799063118,0.026582807980667245,2021-07-12,AAVE
276,0.005245394606229749,0.02794111282434035,2021-07-13,AAVE
277,0.004949049133510723,0.027607166512989216,2021-07-14,AAVE
278,0.005445991234854389,0.03020894575999862,2021-07-15,AAVE
279,0.0055954640761280506,0.02852427361834273,2021-07-16,AAVE
280,0.0053732191524263175,0.02884839952719774,2021-07-17,AAVE
281,0.00492095181568015,0.02515455877839036,2021-07-18,AAVE
282,0.005323970488680813,0.028420073187683647,2021-07-19,AAVE
283,0.004813025742262886,0.027410389363844375,2021-07-20,AAVE
284,0.004806499342897339,0.026736699393003147,2021-07-21,AAVE
285,0.004672110863647582,0.02628502398155182,2021-07-22,AAVE
286,0.0039817646719372,0.024177721992296595,2021-07-23,AAVE
287,0.004665435633937228,0.02761358698395099,2021-07-24,AAVE
288,0.0051426842795200605,0.026663351901749396,2021-07-25,AAVE
289,0.003894684550422209,0.024514381775768465,2021-07-26,AAVE
290,0.0050719049131244046,0.029225681125730152,2021-07-27,AAVE
291,0.005478807435044247,0.03019860804943106,2021-07-28,AAVE
292,0.006119125766480965,0.031317231494705444,2021-07-29,AAVE
293,0.0049417363187115055,0.028647829838842884,2021-07-30,AAVE
294,0.005314773805757639,0.027786208091624524,2021-07-31,AAVE
295,0.0049620035554513876,0.02851210520080387,2021-08-01,AAVE
296,0.005259499536607966,0.02639470822843405,2021-08-02,AAVE
297,0.005045244761258609,0.0262488681851699,2021-08-03,AAVE
298,0.005523696526267171,0.029312559254041488,2021-08-04,AAVE
299,0.0049749096206766355,0.02847706143649187,2021-08-05,AAVE
300,0.003967544083823094,0.024390823811002865,2021-08-06,AAVE
301,0.004379582180962912,0.025244126689877397,2021-08-07,AAVE
302,0.004897465611931278,0.026206882659813385,2021-08-08,AAVE
303,0.005006159152500561,0.029285629754688135,2021-08-09,AAVE
304,0.005400272980832,0.031300450496539026,2021-08-10,AAVE
305,0.0045257772530499715,0.0265305797790743,2021-08-11,AAVE
306,0.005728167753484224,0.029234595747753687,2021-08-12,AAVE
307,0.004719967230207772,0.028912389239117754,2021-08-13,AAVE
308,0.005835462299842239,0.0340158461373747,2021-08-14,AAVE
309,0.0056718776454652885,0.03182675860395743,2021-08-15,AAVE
310,0.004443866943866987,0.02678681909085726,2021-08-16,AAVE
311,0.004933684883349339,0.029359817847930198,2021-08-17,AAVE
312,0.002830063185899578,0.022084430596785297,2021-08-18,AAVE
313,0.004912866147571408,0.026655692762820298,2021-08-19,AAVE
314,0.0046573150737012165,0.027677410827418415,2021-08-20,AAVE
315,0.005088983961397977,0.02925368378980972,2021-08-21,AAVE
316,0.005978695633868073,0.03166258379639752,2021-08-22,AAVE
317,0.0049636465324385,0.027475637878543277,2021-08-23,AAVE
318,0.0060886950199926905,0.03342286063907887,2021-08-24,AAVE
319,0.006385941326163185,0.03529078491704082,2021-08-25,AAVE
320,0.006231706165612291,0.03214860790275735,2021-08-26,AAVE
321,0.005751879699248079,0.03180247833201039,2021-08-27,AAVE
322,0.006090076480030214,0.033415943074692075,2021-08-28,AAVE
323,0.006900246437372734,0.03304102184206756,2021-08-29,AAVE
324,0.0062699991351726015,0.033966053982119715,2021-08-30,AAVE
325,0.005786543702612962,0.03292997641458926,2021-08-31,AAVE
326,0.0054976547238890314,0.03289424607632605,2021-09-01,AAVE
327,0.005731523378582193,0.03459269544984067,2021-09-02,AAVE
328,0.00713420379593481,0.03737761675383015,2021-09-03,AAVE
329,0.0047795023404779,0.02843397709186512,2021-09-04,AAVE
330,0.006148948647063759,0.035261321621760815,2021-09-05,AAVE
331,0.005468146779236255,0.03140816868311085,2021-09-06,AAVE
332,0.004659498207885252,0.025781728731144694,2021-09-07,AAVE
333,0.006394173560235618,0.03302065693054956,2021-09-08,AAVE
334,0.006078519565636482,0.031825679814358576,2021-09-09,AAVE
335,0.0058157204033705695,0.030684826453735575,2021-09-10,AAVE
336,0.0049251417695190935,0.02913046475753632,2021-09-11,AAVE
337,0.005923468783319511,0.03143477677822552,2021-09-12,AAVE
338,0.006491965556986969,0.03243467149161938,2021-09-13,AAVE
339,0.004654107420905822,0.027748191965457733,2021-09-14,AAVE
340,0.004415660877244629,0.027650613341389157,2021-09-15,AAVE
341,0.005961106224958476,0.032029866940110736,2021-09-16,AAVE
342,0.0059533830213801524,0.0326961823887136,2021-09-17,AAVE
343,0.006085158315818081,0.03040415471046561,2021-09-18,AAVE
344,0.005741256576911142,0.028889126445214037,2021-09-19,AAVE
345,0.005985815602836891,0.031170124914014018,2021-09-20,AAVE
346,0.006053438321843754,0.03120974496219932,2021-09-21,AAVE
347,0.004619142793693082,0.026683239004811697,2021-09-22,AAVE
348,0.006660287799478458,0.032872466896249695,2021-09-23,AAVE
349,0.006515010832559544,0.03293001065196133,2021-09-24,AAVE
350,0.006447453255963939,0.03247178905279086,2021-09-25,AAVE
351,0.004906290907929915,0.02503989549316514,2021-09-26,AAVE
352,0.005973501010554743,0.03029525590229749,2021-09-27,AAVE
353,0.006733884177192194,0.0317515317184733,2021-09-28,AAVE
354,0.007264673311184984,0.03250089018288482,2021-09-29,AAVE
355,0.007338891783915246,0.03438846693060513,2021-09-30,AAVE
356,0.0075002678667094955,0.03668553792215646,2021-10-01,AAVE
357,0.005613798717246981,0.030742458071741287,2021-10-02,AAVE
358,0.007022293667244809,0.03401641417302374,2021-10-03,AAVE
359,0.006419593245940552,0.031444845614324826,2021-10-04,AAVE
360,0.00657058075455705,0.03303527536359091,2021-10-05,AAVE
361,0.007028609118641292,0.03386993708329765,2021-10-06,AAVE
362,0.007389329536980603,0.03513718508623973,2021-10-07,AAVE
363,0.0076125937823150365,0.033413189110600976,2021-10-08,AAVE
364,0.007224080267558564,0.03251024750374941,2021-10-09,AAVE
